int,binary,isPrime
17804,100010110001100,0
17805,100010110001101,0
17806,100010110001110,0
17807,100010110001111,1
17808,100010110010000,0
17809,100010110010001,0
17810,100010110010010,0
17811,100010110010011,0
17812,100010110010100,0
17813,100010110010101,0
17814,100010110010110,0
17815,100010110010111,0
17816,100010110011000,0
17817,100010110011001,0
17818,100010110011010,0
17819,100010110011011,0
17820,100010110011100,0
17821,100010110011101,0
17822,100010110011110,0
17823,100010110011111,0
17824,100010110100000,0
17825,100010110100001,0
17826,100010110100010,0
17827,100010110100011,1
17828,100010110100100,0
17829,100010110100101,0
17830,100010110100110,0
17831,100010110100111,0
17832,100010110101000,0
17833,100010110101001,0
17834,100010110101010,0
17835,100010110101011,0
17836,100010110101100,0
17837,100010110101101,1
17838,100010110101110,0
17839,100010110101111,1
17840,100010110110000,0
17841,100010110110001,0
17842,100010110110010,0
17843,100010110110011,0
17844,100010110110100,0
17845,100010110110101,0
17846,100010110110110,0
17847,100010110110111,0
17848,100010110111000,0
17849,100010110111001,0
17850,100010110111010,0
17851,100010110111011,1
17852,100010110111100,0
17853,100010110111101,0
17854,100010110111110,0
17855,100010110111111,0
17856,100010111000000,0
17857,100010111000001,0
17858,100010111000010,0
17859,100010111000011,0
17860,100010111000100,0
17861,100010111000101,0
17862,100010111000110,0
17863,100010111000111,1
17864,100010111001000,0
17865,100010111001001,0
17866,100010111001010,0
17867,100010111001011,0
17868,100010111001100,0
17869,100010111001101,0
17870,100010111001110,0
17871,100010111001111,0
17872,100010111010000,0
17873,100010111010001,0
17874,100010111010010,0
17875,100010111010011,0
17876,100010111010100,0
17877,100010111010101,0
17878,100010111010110,0
17879,100010111010111,0
17880,100010111011000,0
17881,100010111011001,1
17882,100010111011010,0
17883,100010111011011,0
17884,100010111011100,0
17885,100010111011101,0
17886,100010111011110,0
17887,100010111011111,0
17888,100010111100000,0
17889,100010111100001,0
17890,100010111100010,0
17891,100010111100011,1
17892,100010111100100,0
17893,100010111100101,0
17894,100010111100110,0
17895,100010111100111,0
17896,100010111101000,0
17897,100010111101001,0
17898,100010111101010,0
17899,100010111101011,0
17900,100010111101100,0
17901,100010111101101,0
17902,100010111101110,0
17903,100010111101111,1
17904,100010111110000,0
17905,100010111110001,0
17906,100010111110010,0
17907,100010111110011,0
17908,100010111110100,0
17909,100010111110101,1
17910,100010111110110,0
17911,100010111110111,1
17912,100010111111000,0
17913,100010111111001,0
17914,100010111111010,0
17915,100010111111011,0
17916,100010111111100,0
17917,100010111111101,0
17918,100010111111110,0
17919,100010111111111,0
17920,100011000000000,0
17921,100011000000001,1
17922,100011000000010,0
17923,100011000000011,1
17924,100011000000100,0
17925,100011000000101,0
17926,100011000000110,0
17927,100011000000111,0
17928,100011000001000,0
17929,100011000001001,1
17930,100011000001010,0
17931,100011000001011,0
17932,100011000001100,0
17933,100011000001101,0
17934,100011000001110,0
17935,100011000001111,0
17936,100011000010000,0
17937,100011000010001,0
17938,100011000010010,0
17939,100011000010011,1
17940,100011000010100,0
17941,100011000010101,0
17942,100011000010110,0
17943,100011000010111,0
17944,100011000011000,0
17945,100011000011001,0
17946,100011000011010,0
17947,100011000011011,0
17948,100011000011100,0
17949,100011000011101,0
17950,100011000011110,0
17951,100011000011111,0
17952,100011000100000,0
17953,100011000100001,0
17954,100011000100010,0
17955,100011000100011,0
17956,100011000100100,0
17957,100011000100101,1
17958,100011000100110,0
17959,100011000100111,1
17960,100011000101000,0
17961,100011000101001,0
17962,100011000101010,0
17963,100011000101011,0
17964,100011000101100,0
17965,100011000101101,0
17966,100011000101110,0
17967,100011000101111,0
17968,100011000110000,0
17969,100011000110001,0
17970,100011000110010,0
17971,100011000110011,1
17972,100011000110100,0
17973,100011000110101,0
17974,100011000110110,0
17975,100011000110111,0
17976,100011000111000,0
17977,100011000111001,1
17978,100011000111010,0
17979,100011000111011,0
17980,100011000111100,0
17981,100011000111101,1
17982,100011000111110,0
17983,100011000111111,0
17984,100011001000000,0
17985,100011001000001,0
17986,100011001000010,0
17987,100011001000011,1
17988,100011001000100,0
17989,100011001000101,1
17990,100011001000110,0
17991,100011001000111,0
17992,100011001001000,0
17993,100011001001001,0
17994,100011001001010,0
17995,100011001001011,0
17996,100011001001100,0
17997,100011001001101,0
17998,100011001001110,0
17999,100011001001111,0
18000,100011001010000,0
18001,100011001010001,0
18002,100011001010010,0
18003,100011001010011,0
18004,100011001010100,0
18005,100011001010101,0
18006,100011001010110,0
18007,100011001010111,0
18008,100011001011000,0
18009,100011001011001,0
18010,100011001011010,0
18011,100011001011011,0
18012,100011001011100,0
18013,100011001011101,1
18014,100011001011110,0
18015,100011001011111,0
18016,100011001100000,0
18017,100011001100001,0
18018,100011001100010,0
18019,100011001100011,0
18020,100011001100100,0
18021,100011001100101,0
18022,100011001100110,0
18023,100011001100111,0
18024,100011001101000,0
18025,100011001101001,0
18026,100011001101010,0
18027,100011001101011,0
18028,100011001101100,0
18029,100011001101101,0
18030,100011001101110,0
18031,100011001101111,0
18032,100011001110000,0
18033,100011001110001,0
18034,100011001110010,0
18035,100011001110011,0
18036,100011001110100,0
18037,100011001110101,0
18038,100011001110110,0
18039,100011001110111,0
18040,100011001111000,0
18041,100011001111001,1
18042,100011001111010,0
18043,100011001111011,1
18044,100011001111100,0
18045,100011001111101,0
18046,100011001111110,0
18047,100011001111111,1
18048,100011010000000,0
18049,100011010000001,1
18050,100011010000010,0
18051,100011010000011,0
18052,100011010000100,0
18053,100011010000101,0
18054,100011010000110,0
18055,100011010000111,0
18056,100011010001000,0
18057,100011010001001,0
18058,100011010001010,0
18059,100011010001011,1
18060,100011010001100,0
18061,100011010001101,1
18062,100011010001110,0
18063,100011010001111,0
18064,100011010010000,0
18065,100011010010001,0
18066,100011010010010,0
18067,100011010010011,0
18068,100011010010100,0
18069,100011010010101,0
18070,100011010010110,0
18071,100011010010111,0
18072,100011010011000,0
18073,100011010011001,0
18074,100011010011010,0
18075,100011010011011,0
18076,100011010011100,0
18077,100011010011101,1
18078,100011010011110,0
18079,100011010011111,0
18080,100011010100000,0
18081,100011010100001,0
18082,100011010100010,0
18083,100011010100011,0
18084,100011010100100,0
18085,100011010100101,0
18086,100011010100110,0
18087,100011010100111,0
18088,100011010101000,0
18089,100011010101001,1
18090,100011010101010,0
18091,100011010101011,0
18092,100011010101100,0
18093,100011010101101,0
18094,100011010101110,0
18095,100011010101111,0
18096,100011010110000,0
18097,100011010110001,1
18098,100011010110010,0
18099,100011010110011,0
18100,100011010110100,0
18101,100011010110101,0
18102,100011010110110,0
18103,100011010110111,0
18104,100011010111000,0
18105,100011010111001,0
18106,100011010111010,0
18107,100011010111011,0
18108,100011010111100,0
18109,100011010111101,0
18110,100011010111110,0
18111,100011010111111,0
18112,100011011000000,0
18113,100011011000001,0
18114,100011011000010,0
18115,100011011000011,0
18116,100011011000100,0
18117,100011011000101,0
18118,100011011000110,0
18119,100011011000111,1
18120,100011011001000,0
18121,100011011001001,1
18122,100011011001010,0
18123,100011011001011,0
18124,100011011001100,0
18125,100011011001101,0
18126,100011011001110,0
18127,100011011001111,1
18128,100011011010000,0
18129,100011011010001,0
18130,100011011010010,0
18131,100011011010011,1
18132,100011011010100,0
18133,100011011010101,1
18134,100011011010110,0
18135,100011011010111,0
18136,100011011011000,0
18137,100011011011001,0
18138,100011011011010,0
18139,100011011011011,0
18140,100011011011100,0
18141,100011011011101,0
18142,100011011011110,0
18143,100011011011111,1
18144,100011011100000,0
18145,100011011100001,0
18146,100011011100010,0
18147,100011011100011,0
18148,100011011100100,0
18149,100011011100101,1
18150,100011011100110,0
18151,100011011100111,0
18152,100011011101000,0
18153,100011011101001,0
18154,100011011101010,0
18155,100011011101011,0
18156,100011011101100,0
18157,100011011101101,0
18158,100011011101110,0
18159,100011011101111,0
18160,100011011110000,0
18161,100011011110001,0
18162,100011011110010,0
18163,100011011110011,0
18164,100011011110100,0
18165,100011011110101,0
18166,100011011110110,0
18167,100011011110111,0
18168,100011011111000,0
18169,100011011111001,1
18170,100011011111010,0
18171,100011011111011,0
18172,100011011111100,0
18173,100011011111101,0
18174,100011011111110,0
18175,100011011111111,0
18176,100011100000000,0
18177,100011100000001,0
18178,100011100000010,0
18179,100011100000011,0
18180,100011100000100,0
18181,100011100000101,1
18182,100011100000110,0
18183,100011100000111,0
18184,100011100001000,0
18185,100011100001001,0
18186,100011100001010,0
18187,100011100001011,0
18188,100011100001100,0
18189,100011100001101,0
18190,100011100001110,0
18191,100011100001111,1
18192,100011100010000,0
18193,100011100010001,0
18194,100011100010010,0
18195,100011100010011,0
18196,100011100010100,0
18197,100011100010101,0
18198,100011100010110,0
18199,100011100010111,1
18200,100011100011000,0
18201,100011100011001,0
18202,100011100011010,0
18203,100011100011011,0
18204,100011100011100,0
18205,100011100011101,0
18206,100011100011110,0
18207,100011100011111,0
18208,100011100100000,0
18209,100011100100001,0
18210,100011100100010,0
18211,100011100100011,1
18212,100011100100100,0
18213,100011100100101,0
18214,100011100100110,0
18215,100011100100111,0
18216,100011100101000,0
18217,100011100101001,1
18218,100011100101010,0
18219,100011100101011,0
18220,100011100101100,0
18221,100011100101101,0
18222,100011100101110,0
18223,100011100101111,1
18224,100011100110000,0
18225,100011100110001,0
18226,100011100110010,0
18227,100011100110011,0
18228,100011100110100,0
18229,100011100110101,1
18230,100011100110110,0
18231,100011100110111,0
18232,100011100111000,0
18233,100011100111001,1
18234,100011100111010,0
18235,100011100111011,0
18236,100011100111100,0
18237,100011100111101,0
18238,100011100111110,0
18239,100011100111111,0
18240,100011101000000,0
18241,100011101000001,0
18242,100011101000010,0
18243,100011101000011,0
18244,100011101000100,0
18245,100011101000101,0
18246,100011101000110,0
18247,100011101000111,0
18248,100011101001000,0
18249,100011101001001,0
18250,100011101001010,0
18251,100011101001011,1
18252,100011101001100,0
18253,100011101001101,1
18254,100011101001110,0
18255,100011101001111,0
18256,100011101010000,0
18257,100011101010001,1
18258,100011101010010,0
18259,100011101010011,0
18260,100011101010100,0
18261,100011101010101,0
18262,100011101010110,0
18263,100011101010111,0
18264,100011101011000,0
18265,100011101011001,0
18266,100011101011010,0
18267,100011101011011,0
18268,100011101011100,0
18269,100011101011101,1
18270,100011101011110,0
18271,100011101011111,0
18272,100011101100000,0
18273,100011101100001,0
18274,100011101100010,0
18275,100011101100011,0
18276,100011101100100,0
18277,100011101100101,0
18278,100011101100110,0
18279,100011101100111,0
18280,100011101101000,0
18281,100011101101001,0
18282,100011101101010,0
18283,100011101101011,0
18284,100011101101100,0
18285,100011101101101,0
18286,100011101101110,0
18287,100011101101111,1
18288,100011101110000,0
18289,100011101110001,1
18290,100011101110010,0
18291,100011101110011,0
18292,100011101110100,0
18293,100011101110101,0
18294,100011101110110,0
18295,100011101110111,0
18296,100011101111000,0
18297,100011101111001,0
18298,100011101111010,0
18299,100011101111011,0
18300,100011101111100,0
18301,100011101111101,1
18302,100011101111110,0
18303,100011101111111,0
18304,100011110000000,0
18305,100011110000001,0
18306,100011110000010,0
18307,100011110000011,1
18308,100011110000100,0
18309,100011110000101,0
18310,100011110000110,0
18311,100011110000111,1
18312,100011110001000,0
18313,100011110001001,1
18314,100011110001010,0
18315,100011110001011,0
18316,100011110001100,0
18317,100011110001101,0
18318,100011110001110,0
18319,100011110001111,0
18320,100011110010000,0
18321,100011110010001,0
18322,100011110010010,0
18323,100011110010011,0
18324,100011110010100,0
18325,100011110010101,0
18326,100011110010110,0
18327,100011110010111,0
18328,100011110011000,0
18329,100011110011001,1
18330,100011110011010,0
18331,100011110011011,0
18332,100011110011100,0
