int,binary,isPrime
61090,01110111010100010,0
61091,01110111010100011,1
61092,01110111010100100,0
61093,01110111010100101,0
61094,01110111010100110,0
61095,01110111010100111,0
61096,01110111010101000,0
61097,01110111010101001,0
61098,01110111010101010,0
61099,01110111010101011,1
61100,01110111010101100,0
61101,01110111010101101,0
61102,01110111010101110,0
61103,01110111010101111,0
61104,01110111010110000,0
61105,01110111010110001,0
61106,01110111010110010,0
61107,01110111010110011,0
61108,01110111010110100,0
61109,01110111010110101,0
61110,01110111010110110,0
61111,01110111010110111,0
61112,01110111010111000,0
61113,01110111010111001,0
61114,01110111010111010,0
61115,01110111010111011,0
61116,01110111010111100,0
61117,01110111010111101,0
61118,01110111010111110,0
61119,01110111010111111,0
61120,01110111011000000,0
61121,01110111011000001,1
61122,01110111011000010,0
61123,01110111011000011,0
61124,01110111011000100,0
61125,01110111011000101,0
61126,01110111011000110,0
61127,01110111011000111,0
61128,01110111011001000,0
61129,01110111011001001,1
61130,01110111011001010,0
61131,01110111011001011,0
61132,01110111011001100,0
61133,01110111011001101,0
61134,01110111011001110,0
61135,01110111011001111,0
61136,01110111011010000,0
61137,01110111011010001,0
61138,01110111011010010,0
61139,01110111011010011,0
61140,01110111011010100,0
61141,01110111011010101,1
61142,01110111011010110,0
61143,01110111011010111,0
61144,01110111011011000,0
61145,01110111011011001,0
61146,01110111011011010,0
61147,01110111011011011,0
61148,01110111011011100,0
61149,01110111011011101,0
61150,01110111011011110,0
61151,01110111011011111,1
61152,01110111011100000,0
61153,01110111011100001,1
61154,01110111011100010,0
61155,01110111011100011,0
61156,01110111011100100,0
61157,01110111011100101,0
61158,01110111011100110,0
61159,01110111011100111,0
61160,01110111011101000,0
61161,01110111011101001,0
61162,01110111011101010,0
61163,01110111011101011,0
61164,01110111011101100,0
61165,01110111011101101,0
61166,01110111011101110,0
61167,01110111011101111,0
61168,01110111011110000,0
61169,01110111011110001,1
61170,01110111011110010,0
61171,01110111011110011,0
61172,01110111011110100,0
61173,01110111011110101,0
61174,01110111011110110,0
61175,01110111011110111,0
61176,01110111011111000,0
61177,01110111011111001,0
61178,01110111011111010,0
61179,01110111011111011,0
61180,01110111011111100,0
61181,01110111011111101,0
61182,01110111011111110,0
61183,01110111011111111,0
61184,01110111100000000,0
61185,01110111100000001,0
61186,01110111100000010,0
61187,01110111100000011,0
61188,01110111100000100,0
61189,01110111100000101,0
61190,01110111100000110,0
61191,01110111100000111,0
61192,01110111100001000,0
61193,01110111100001001,0
61194,01110111100001010,0
61195,01110111100001011,0
61196,01110111100001100,0
61197,01110111100001101,0
61198,01110111100001110,0
61199,01110111100001111,0
61200,01110111100010000,0
61201,01110111100010001,0
61202,01110111100010010,0
61203,01110111100010011,0
61204,01110111100010100,0
61205,01110111100010101,0
61206,01110111100010110,0
61207,01110111100010111,0
61208,01110111100011000,0
61209,01110111100011001,0
61210,01110111100011010,0
61211,01110111100011011,1
61212,01110111100011100,0
61213,01110111100011101,0
61214,01110111100011110,0
61215,01110111100011111,0
61216,01110111100100000,0
61217,01110111100100001,0
61218,01110111100100010,0
61219,01110111100100011,0
61220,01110111100100100,0
61221,01110111100100101,0
61222,01110111100100110,0
61223,01110111100100111,1
61224,01110111100101000,0
61225,01110111100101001,0
61226,01110111100101010,0
61227,01110111100101011,0
61228,01110111100101100,0
61229,01110111100101101,0
61230,01110111100101110,0
61231,01110111100101111,1
61232,01110111100110000,0
61233,01110111100110001,0
61234,01110111100110010,0
61235,01110111100110011,0
61236,01110111100110100,0
61237,01110111100110101,0
61238,01110111100110110,0
61239,01110111100110111,0
61240,01110111100111000,0
61241,01110111100111001,0
61242,01110111100111010,0
61243,01110111100111011,0
61244,01110111100111100,0
61245,01110111100111101,0
61246,01110111100111110,0
61247,01110111100111111,0
61248,01110111101000000,0
61249,01110111101000001,0
61250,01110111101000010,0
61251,01110111101000011,0
61252,01110111101000100,0
61253,01110111101000101,1
61254,01110111101000110,0
61255,01110111101000111,0
61256,01110111101001000,0
61257,01110111101001001,0
61258,01110111101001010,0
61259,01110111101001011,0
61260,01110111101001100,0
61261,01110111101001101,1
61262,01110111101001110,0
61263,01110111101001111,0
61264,01110111101010000,0
61265,01110111101010001,0
61266,01110111101010010,0
61267,01110111101010011,0
61268,01110111101010100,0
61269,01110111101010101,0
61270,01110111101010110,0
61271,01110111101010111,0
61272,01110111101011000,0
61273,01110111101011001,0
61274,01110111101011010,0
61275,01110111101011011,0
61276,01110111101011100,0
61277,01110111101011101,0
61278,01110111101011110,0
61279,01110111101011111,0
61280,01110111101100000,0
61281,01110111101100001,0
61282,01110111101100010,0
61283,01110111101100011,1
61284,01110111101100100,0
61285,01110111101100101,0
61286,01110111101100110,0
61287,01110111101100111,0
61288,01110111101101000,0
61289,01110111101101001,0
61290,01110111101101010,0
61291,01110111101101011,1
61292,01110111101101100,0
61293,01110111101101101,0
61294,01110111101101110,0
61295,01110111101101111,0
61296,01110111101110000,0
61297,01110111101110001,1
61298,01110111101110010,0
61299,01110111101110011,0
61300,01110111101110100,0
61301,01110111101110101,0
61302,01110111101110110,0
61303,01110111101110111,0
61304,01110111101111000,0
61305,01110111101111001,0
61306,01110111101111010,0
61307,01110111101111011,0
61308,01110111101111100,0
61309,01110111101111101,0
61310,01110111101111110,0
61311,01110111101111111,0
61312,01110111110000000,0
61313,01110111110000001,0
61314,01110111110000010,0
61315,01110111110000011,0
61316,01110111110000100,0
61317,01110111110000101,0
61318,01110111110000110,0
61319,01110111110000111,0
61320,01110111110001000,0
61321,01110111110001001,0
61322,01110111110001010,0
61323,01110111110001011,0
61324,01110111110001100,0
61325,01110111110001101,0
61326,01110111110001110,0
61327,01110111110001111,0
61328,01110111110010000,0
61329,01110111110010001,0
61330,01110111110010010,0
61331,01110111110010011,1
61332,01110111110010100,0
61333,01110111110010101,1
61334,01110111110010110,0
61335,01110111110010111,0
61336,01110111110011000,0
61337,01110111110011001,0
61338,01110111110011010,0
61339,01110111110011011,1
61340,01110111110011100,0
61341,01110111110011101,0
61342,01110111110011110,0
61343,01110111110011111,1
61344,01110111110100000,0
61345,01110111110100001,0
61346,01110111110100010,0
61347,01110111110100011,0
61348,01110111110100100,0
61349,01110111110100101,0
61350,01110111110100110,0
61351,01110111110100111,0
61352,01110111110101000,0
61353,01110111110101001,0
61354,01110111110101010,0
61355,01110111110101011,0
61356,01110111110101100,0
61357,01110111110101101,1
61358,01110111110101110,0
61359,01110111110101111,0
61360,01110111110110000,0
61361,01110111110110001,0
61362,01110111110110010,0
61363,01110111110110011,1
61364,01110111110110100,0
61365,01110111110110101,0
61366,01110111110110110,0
61367,01110111110110111,0
61368,01110111110111000,0
61369,01110111110111001,0
61370,01110111110111010,0
61371,01110111110111011,0
61372,01110111110111100,0
61373,01110111110111101,0
61374,01110111110111110,0
61375,01110111110111111,0
61376,01110111111000000,0
61377,01110111111000001,0
61378,01110111111000010,0
61379,01110111111000011,1
61380,01110111111000100,0
61381,01110111111000101,1
61382,01110111111000110,0
61383,01110111111000111,0
61384,01110111111001000,0
61385,01110111111001001,0
61386,01110111111001010,0
61387,01110111111001011,0
61388,01110111111001100,0
61389,01110111111001101,0
61390,01110111111001110,0
61391,01110111111001111,0
61392,01110111111010000,0
61393,01110111111010001,0
61394,01110111111010010,0
61395,01110111111010011,0
61396,01110111111010100,0
61397,01110111111010101,0
61398,01110111111010110,0
61399,01110111111010111,0
61400,01110111111011000,0
61401,01110111111011001,0
61402,01110111111011010,0
61403,01110111111011011,1
61404,01110111111011100,0
61405,01110111111011101,0
61406,01110111111011110,0
61407,01110111111011111,0
61408,01110111111100000,0
61409,01110111111100001,1
61410,01110111111100010,0
61411,01110111111100011,0
61412,01110111111100100,0
61413,01110111111100101,0
61414,01110111111100110,0
61415,01110111111100111,0
61416,01110111111101000,0
61417,01110111111101001,1
61418,01110111111101010,0
61419,01110111111101011,0
61420,01110111111101100,0
61421,01110111111101101,0
61422,01110111111101110,0
61423,01110111111101111,0
61424,01110111111110000,0
61425,01110111111110001,0
61426,01110111111110010,0
61427,01110111111110011,0
61428,01110111111110100,0
61429,01110111111110101,0
61430,01110111111110110,0
61431,01110111111110111,0
61432,01110111111111000,0
61433,01110111111111001,0
61434,01110111111111010,0
61435,01110111111111011,0
61436,01110111111111100,0
61437,01110111111111101,0
61438,01110111111111110,0
61439,01110111111111111,0
61440,01111000000000000,0
61441,01111000000000001,1
61442,01111000000000010,0
61443,01111000000000011,0
61444,01111000000000100,0
61445,01111000000000101,0
61446,01111000000000110,0
61447,01111000000000111,0
61448,01111000000001000,0
61449,01111000000001001,0
61450,01111000000001010,0
61451,01111000000001011,0
61452,01111000000001100,0
61453,01111000000001101,0
61454,01111000000001110,0
61455,01111000000001111,0
61456,01111000000010000,0
61457,01111000000010001,0
61458,01111000000010010,0
61459,01111000000010011,0
61460,01111000000010100,0
61461,01111000000010101,0
61462,01111000000010110,0
61463,01111000000010111,1
61464,01111000000011000,0
61465,01111000000011001,0
61466,01111000000011010,0
61467,01111000000011011,0
61468,01111000000011100,0
61469,01111000000011101,1
61470,01111000000011110,0
61471,01111000000011111,1
61472,01111000000100000,0
61473,01111000000100001,0
61474,01111000000100010,0
61475,01111000000100011,0
61476,01111000000100100,0
61477,01111000000100101,0
61478,01111000000100110,0
61479,01111000000100111,0
61480,01111000000101000,0
61481,01111000000101001,0
61482,01111000000101010,0
61483,01111000000101011,1
61484,01111000000101100,0
61485,01111000000101101,0
61486,01111000000101110,0
61487,01111000000101111,1
61488,01111000000110000,0
61489,01111000000110001,0
61490,01111000000110010,0
61491,01111000000110011,0
61492,01111000000110100,0
61493,01111000000110101,1
61494,01111000000110110,0
61495,01111000000110111,0
61496,01111000000111000,0
61497,01111000000111001,0
61498,01111000000111010,0
61499,01111000000111011,0
61500,01111000000111100,0
61501,01111000000111101,0
61502,01111000000111110,0
61503,01111000000111111,0
61504,01111000001000000,0
61505,01111000001000001,0
61506,01111000001000010,0
61507,01111000001000011,1
61508,01111000001000100,0
61509,01111000001000101,0
61510,01111000001000110,0
61511,01111000001000111,1
61512,01111000001001000,0
61513,01111000001001001,0
61514,01111000001001010,0
61515,01111000001001011,0
61516,01111000001001100,0
61517,01111000001001101,0
61518,01111000001001110,0
61519,01111000001001111,1
61520,01111000001010000,0
61521,01111000001010001,0
61522,01111000001010010,0
61523,01111000001010011,0
61524,01111000001010100,0
61525,01111000001010101,0
61526,01111000001010110,0
61527,01111000001010111,0
61528,01111000001011000,0
61529,01111000001011001,0
61530,01111000001011010,0
61531,01111000001011011,0
61532,01111000001011100,0
61533,01111000001011101,0
61534,01111000001011110,0
61535,01111000001011111,0
61536,01111000001100000,0
61537,01111000001100001,0
61538,01111000001100010,0
61539,01111000001100011,0
61540,01111000001100100,0
61541,01111000001100101,0
61542,01111000001100110,0
61543,01111000001100111,1
61544,01111000001101000,0
61545,01111000001101001,0
61546,01111000001101010,0
61547,01111000001101011,1
61548,01111000001101100,0
61549,01111000001101101,0
61550,01111000001101110,0
61551,01111000001101111,0
61552,01111000001110000,0
61553,01111000001110001,1
61554,01111000001110010,0
61555,01111000001110011,0
61556,01111000001110100,0
61557,01111000001110101,0
61558,01111000001110110,0
61559,01111000001110111,1
61560,01111000001111000,0
61561,01111000001111001,1
61562,01111000001111010,0
61563,01111000001111011,0
61564,01111000001111100,0
61565,01111000001111101,0
61566,01111000001111110,0
61567,01111000001111111,0
61568,01111000010000000,0
61569,01111000010000001,0
61570,01111000010000010,0
61571,01111000010000011,0
61572,01111000010000100,0
61573,01111000010000101,0
61574,01111000010000110,0
61575,01111000010000111,0
61576,01111000010001000,0
61577,01111000010001001,0
61578,01111000010001010,0
61579,01111000010001011,0
61580,01111000010001100,0
61581,01111000010001101,0
61582,01111000010001110,0
61583,01111000010001111,1
61584,01111000010010000,0
61585,01111000010010001,0
61586,01111000010010010,0
61587,01111000010010011,0
61588,01111000010010100,0
61589,01111000010010101,0
61590,01111000010010110,0
61591,01111000010010111,0
